id	doi
unige:136069	10.25285/2078-1938-2020-12-1-211-213
unige:136070	10.1016/j.forsciint.2017.10.035
unige:136074	10.3389/fmicb.2020.00911
unige:136075	10.1021/acs.analchem.9b05247
unige:136076	10.3390/app10030774
unige:136077	10.1186/s13019-019-1021-9
unige:136078	10.12659/AJCR.919974
unige:136079	10.1186/s12891-020-3044-8
unige:136080	10.1155/2019/5953036
unige:136081	10.1007/s00268-019-05345-9
unige:136082	10.1016/j.cjco.2019.09.005
unige:136083	10.1371/journal.pone.0229084
unige:136084	10.1007/s00464-020-07431-9
unige:136085	10.1097/TXD.0000000000000958
unige:136086	10.1016/j.fas.2019.12.002
unige:136087	10.1097/SLA.0000000000003516
unige:136088	10.4414/fms.2019.08409
unige:136089	10.1002/14651858.CD012704.pub2
unige:136090	10.1016/j.cmi.2019.05.021
unige:136091	10.1038/s41467-019-10884-9
unige:136092	10.4414/smw.2019.20059
unige:136093	10.1093/cid/ciz178
unige:136094	10.1093/infdis/jiz093
unige:136095	10.1093/infdis/jiz094
unige:136096	10.13097/archive-ouverte/unige:136096
unige:136097	10.1016/j.cmi.2019.01.013
unige:136098	10.1186/s13756-019-0524-4
unige:136099	10.2807/1560-7917.ES.2019.24.10.1900146
unige:136101	10.1371/journal.pntd.0007028
unige:136102	10.1136/bmj.k5317
unige:136103	10.1155/2019/2689171
unige:136121	10.1111/cmi.13008
unige:136122	10.1371/journal.ppat.1007551
unige:136123	10.3389/fmicb.2020.00410
unige:136124	10.1111/cmi.13163
unige:136125	10.1038/s41396-019-0572-z
unige:136126	10.1091/mbc.E18-08-0510
unige:136127	10.3389/fcimb.2019.00047
unige:136128	10.1111/cmi.13083
unige:136129	10.1111/cmi.13106
unige:136132	10.1002/hbm.25039
unige:136138	10.1161/CIRCINTERVENTIONS.114.001895
unige:136139	10.1016/j.neurad.2009.03.001
unige:136141	10.1080/10255840802654335
unige:136142	10.1152/ajpheart.00037.2009
unige:136143	10.1097/HJH.0b013e328343cdc1
unige:136145	10.1007/s10439-010-0200-6
unige:136146	10.1016/j.ejvs.2011.08.006
unige:136147	10.1097/HJH.0b013e32834fca18
unige:136180	10.1101/575217
unige:136181	10.1007/s10548-017-0611-x
unige:136182	10.21257/sg.101
unige:136193	10.1016/j.conb.2018.08.007
unige:136200	10.1016/j.neuron.2019.02.041
unige:136205	10.1016/j.lpm.2019.05.007
unige:136206	10.1016/j.ijrobp.2018.12.022
unige:136208	10.1007/s00259-018-4203-0
unige:136209	10.1038/s41598-019-51925-z
unige:136211	10.1007/s12032-019-1265-1
unige:136212	10.1016/j.canrad.2018.07.142
unige:136213	10.1016/j.critrevonc.2019.06.010
unige:136214	10.1016/j.euo.2018.12.011
unige:136215	10.1016/j.ejmp.2019.04.008
unige:136216	10.1016/j.ctrv.2019.01.005
unige:136217	10.1016/j.prro.2020.03.003
unige:136218	10.1186/s12967-019-2094-x
unige:136219	10.1016/j.radonc.2019.08.027
unige:136220	10.1016/j.radonc.2019.07.018
unige:136221	10.1016/j.eururo.2019.07.009
unige:136222	10.13097/archive-ouverte/unige:136222
unige:136223	10.13097/archive-ouverte/unige:136223
unige:136224	10.13097/archive-ouverte/unige:136224
unige:136225	10.13097/archive-ouverte/unige:136225
unige:136226	10.13097/archive-ouverte/unige:136226
unige:136227	10.2196/13484
unige:136228	10.13097/archive-ouverte/unige:136228
unige:136229	10.13097/archive-ouverte/unige:136229
unige:136230	10.1161/01.CIR.0000085073.69189.88
unige:136231	10.1007/s00234-020-02380-5
unige:136233	10.1097/TP.0000000000002963
unige:136234	10.1111/ajt.15532
unige:136235	10.1371/journal.pone.0228404
unige:136236	10.1371/journal.pone.0232064
unige:136237	10.1371/journal.ppat.1008057
unige:136238	10.1016/j.neurad.2019.12.001
unige:136239	10.1007/s00062-019-00841-w
unige:136240	10.1111/xen.12584
unige:136245	10.7554/eLife.19573
unige:136246	10.1104/pp.20.00043
unige:136247	10.1371/journal.pgen.1008292
unige:136248	10.7554/eLife.37434
unige:136249	10.1111/tpj.14211
unige:136250	10.1016/j.cub.2018.06.006
unige:136251	10.1104/pp.18.00416
unige:136253	10.1007/s11356-020-08621-7
unige:136254	10.1016/j.envres.2020.109658
unige:136255	10.1021/acs.langmuir.0c00667
unige:136256	10.1016/j.eist.2020.04.004
unige:136269	10.1057/s41269-020-00162-8
unige:136270	10.1080/13876988.2020.1762076
unige:136271	10.1017/S0007123420000320
unige:136272	10.32891/jps.v5i2.1286
unige:136275	10.5169/SEALS-742612
unige:136276	10.5169/SEALS-742159
unige:136278	10.5169/SEALS-742194
unige:136279	10.1016/S2214-109X(18)30529-1
unige:136280	10.1016/S2213-8587(19)30083-X
unige:136281	10.1111/dme.13947
unige:136282	10.7189/jogh.09.010316
unige:136283	10.1136/bmjgh-2019-001410
unige:136284	10.1136/bmjgh-2019-001705
unige:136285	10.1080/16549716.2019.1670014
unige:136286	10.26633/RPSP.2019.85
unige:136290	10.1370/afm.2495
unige:136291	10.4414/smw.2020.20217
unige:136292	10.1038/s41598-020-59312-9
unige:136293	10.1136/medhum-2019-011683
unige:136294	10.4414/smw.2019.20120
unige:136295	10.1530/ERC-19-0372
unige:136296	10.1111/ajt.15939
unige:136297	10.1080/2162402X.2020.1748981
unige:136298	10.1111/tri.13630
unige:136299	10.1016/j.isjp.2020.03.004
unige:136300	10.21873/invivo.11944
unige:136301	10.1007/s11695-020-04643-9
unige:136302	10.1007/s00384-020-03603-0
unige:136303	10.1111/pan.13741
unige:136304	10.1111/pan.13682
unige:136305	10.1152/japplphysiol.00048.2019
unige:136308	10.1007/s10571-020-00863-w
unige:136310	10.1002/lary.28742
unige:136311	10.1007/978-3-030-40406-2_7
unige:136312	10.1007/978-3-030-38062-5_14
unige:136315	10.1371/journal.pgen.1008797
unige:136316	10.1016/j.cis.2019.102078
unige:136318	10.1177/1474904117746720
unige:136319	10.1177/1474904117701923
unige:136327	10.1093/gji/ggaa197
unige:136329	10.1093/petrology/egz010
unige:136330	10.1016/j.chemer.2020.125597
unige:136332	10.1155/2020/6135149
unige:136333	10.13097/archive-ouverte/unige:136333
unige:136335	10.13097/archive-ouverte/unige:136335
unige:136336	10.1093/eurpub/ckz185.321
unige:136337	10.1016/j.jhin.2018.12.003
unige:136338	10.1111/hiv.12795
unige:136339	10.3389/fnhum.2014.00776
unige:136340	10.1002/ccd.27712
unige:136341	10.1016/j.jsams.2018.06.017
unige:136342	10.1007/s11205-019-02207-8
unige:136345	10.1371/journal.pone.0218432
unige:136346	10.1159/000439250
unige:136350	10.1016/j.ecoenv.2020.110767
unige:136351	10.1021/acs.langmuir.9b03077
unige:136352	10.1016/j.marchem.2020.103804
unige:136353	10.1016/j.marchem.2019.04.001
unige:136354	10.1007/s40520-019-01403-3
unige:136355	10.1071/EN19160
unige:136357	10.1002/brb3.1159
unige:136358	10.1016/j.nicl.2019.102009
unige:136359	10.1016/j.geothermics.2020.101876
unige:136360	10.1063/5.0010233
unige:136361	10.1007/978-3-030-49165-9_12
unige:136362	10.1088/1742-6596/1343/1/012043
unige:136363	10.1017/S104795111900235X
unige:136364	10.1161/JAHA.118.011306
unige:136365	10.1164/rccm.201812-2314ED
unige:136366	10.1097/MPG.0000000000002263
unige:136367	10.1002/ejhf.1375
unige:136369	10.1016/j.jaip.2018.07.051
unige:136370	10.1111/all.13562
unige:136371	10.1111/joa.13055
unige:136372	10.1016/j.nicl.2019.101806
unige:136373	10.1002/mrm.27742
unige:136374	10.3389/fneur.2019.00775
unige:136375	10.1111/apa.14556
unige:136376	10.1136/bmjopen-2018-024560
unige:136377	10.4414/smw.2019.20084
unige:136378	10.4187/respcare.06962
unige:136379	10.1016/j.ebiom.2018.12.045
unige:136380	10.1007/s10557-019-06887-9
unige:136381	10.1136/archdischild-2018-314990
unige:136382	10.2147/IJWH.S189051
unige:136383	10.1186/s40635-019-0225-6
unige:136384	10.1097/BPO.0000000000001300
unige:136385	10.1080/13625187.2019.1618447
unige:136386	10.1016/j.clinre.2018.11.010
unige:136388	10.1016/j.jaip.2018.11.012
unige:136389	10.1111/petr.13317
unige:136390	10.1016/j.ejca.2018.10.013
unige:136391	10.3174/ajnr.A6572
unige:136392	10.3174/ajnr.A6562
unige:136393	10.1111/jar.12107
unige:136431	10.3389/fnhum.2019.00445
unige:136435	10.3171/2020.1.PEDS2051
unige:136472	10.1017/S1816383118000188
unige:136473	10.1093/law/9780190947842.003.0017
unige:136474	10.1016/S0140-6736(20)30373-1
unige:136475	10.1016/j.phrs.2019.02.004
unige:136477	10.3390/molecules25112614
unige:136478	10.1038/s41416-020-0890-y
unige:136479	10.3390/cancers12061423
unige:136480	10.1021/acs.analchem.9b05193
unige:136481	10.1021/acs.jproteome.9b00868
unige:136482	10.1007/s11306-020-01673-3
unige:136483	10.7554/eLife.37082
unige:136484	10.3389/fmicb.2020.00266
unige:136485	10.1186/s12913-020-05278-3
unige:136487	10.1016/j.chroma.2020.461021
unige:136488	10.1016/j.scitotenv.2020.136551
unige:136489	10.32872/spb.2667
unige:136493	10.1080/14779072.2019.1576523
unige:136494	10.1088/1361-6579/ab1f13
unige:136495	10.1016/j.bja.2019.01.036
unige:136496	10.1097/EJA.0000000000000951
unige:136497	10.1155/2019/9134280
unige:136501	10.1016/j.thromres.2019.11.019
unige:136502	10.1111/jth.14688
unige:136503	10.1016/j.thromres.2019.10.008
unige:136504	10.1016/j.thromres.2019.11.006
unige:136505	10.1136/jnnp-2018-318957
unige:136506	10.1007/s40520-017-0844-2
unige:136511	10.1016/j.jns.2018.11.016
unige:136518	10.3389/fenvs.2020.00071
unige:136519	10.1016/j.aquatox.2020.105502
unige:136520	10.1038/s41598-020-63339-3
unige:136521	10.3390/rs12111829
unige:136522	10.1016/j.palaeo.2020.109832
unige:136523	10.1016/j.talanta.2020.120747
unige:136524	10.1016/j.chroma.2019.460449
unige:136525	10.1021/acs.analchem.9b05187
unige:136526	10.1016/j.marchem.2020.103782
unige:136530	10.1007/978-3-030-28856-3_3
unige:136535	10.1017/S0033291719000801
unige:136537	10.1111/jopy.12558
unige:136538	10.13097/archive-ouverte/unige:136538
unige:136539	10.1016/j.erap.2019.100514
unige:136544	10.13097/archive-ouverte/unige:136544
unige:136591	10.1007/978-94-007-6730-0_464-1
unige:136602	10.13097/archive-ouverte/unige:136602
unige:136644	10.5169/SEALS-741105
unige:136646	10.5169/SEALS-741104
unige:136649	10.5169/SEALS-742623
unige:136652	10.5169/SEALS-742622
unige:136655	10.5169/SEALS-742613
unige:136660	10.1073/pnas.90.16.7754
unige:136664	10.1002/ame2.12091
unige:136672	10.1080/17476348.2019.1565998
unige:136685	10.4274/jcrpe.galenos.2019.2019.0126
unige:136695	10.23736/S0026-4784.19.04379-X
unige:136712	10.1542/peds.2020-1576
unige:136719	10.1016/j.mri.2020.01.012
unige:136720	10.1002/1878-0261.12668
unige:136721	10.1007/s10143-020-01302-6
unige:136722	10.1007/s10143-020-01314-2
unige:136723	10.1038/s41598-019-57254-5
unige:136724	10.1007/s00701-020-04265-1
unige:136725	10.1093/brain/awaa088
unige:136726	10.1186/s12883-020-01777-2
unige:136728	10.1093/oxfordhb/9780190067205.013.24
unige:136729	10.13097/archive-ouverte/unige:136729
unige:136730	10.13097/archive-ouverte/unige:136730
unige:136731	10.13097/archive-ouverte/unige:136731
unige:136733	10.13097/archive-ouverte/unige:136733
unige:136734	10.13097/archive-ouverte/unige:136734
unige:136735	10.1016/j.aca.2019.10.011
unige:136736	10.1021/acssensors.9b02523
unige:136738	10.1002/anie.201912651
unige:136739	10.1002/elan.201900674
unige:136741	10.1145/3274247.3274514
unige:136743	10.5220/0006936802550262
unige:136747	10.1145/3208159.3208179
unige:136748	10.1007/978-3-319-91152-6_9
unige:136749	10.1145/3208159.3208177
unige:136750	10.3389/feart.2020.00138
unige:136751	10.4000/cefr.4264
unige:136755	10.1136/annrheumdis-2019-215145
unige:136763	10.1080/13501763.2020.1720782
unige:136764	10.1038/s41598-020-65846-9
unige:136767	10.1017/9781108574334
unige:136828	10.3174/ajnr.A6373
unige:136836	10.1093/ons/opy285
unige:136844	10.1093/ons/opy086
unige:136850	10.1016/j.neuropsychologia.2020.107392
unige:136856	10.1016/j.ijrobp.2020.03.008
unige:136857	10.1016/j.ijrobp.2019.11.407
unige:136866	10.13097/archive-ouverte/unige:136866
unige:136871	10.1111/pan.13595
unige:136879	10.1016/S1473-3099(19)30174-4
unige:136881	10.1017/ice.2019.86
unige:136882	10.1093/cid/ciz236
unige:136883	10.1186/s13756-019-0513-7
unige:136922	10.1016/j.ijid.2019.04.001
unige:136925	10.2174/1574888X14666190213100528
unige:136950	10.1111/j.1399-3054.1993.tb00172.x
unige:136951	10.1139/b95-292
unige:136952	10.3109/07388559509147416
unige:136955	10.1186/s12885-020-06911-4
unige:136956	10.1016/j.gaitpost.2020.04.015
unige:136958	10.1002/mp.14239
unige:136959	10.1016/j.cpet.2020.03.010
unige:136960	10.1111/mec.15479
unige:136961	10.1016/j.biocon.2020.108601
unige:136962	10.5169/seals-158423
unige:136965	10.5169/SEALS-741430
unige:136967	10.1192/bjb.2019.32
unige:136968	10.1016/j.jinf.2019.04.008
unige:136969	10.1016/j.ajic.2019.02.021
unige:136972	10.1186/s12913-019-4575-2
unige:136973	10.1097/SLA.0000000000003841
unige:136974	10.1007/s12062-020-09274-7
unige:136975	10.1007/s12062-019-09259-1
unige:136976	10.1186/s12909-020-1954-7
unige:136977	10.2196/17729
unige:136978	10.3233/JAD-190619
unige:136979	10.1016/j.jpainsymman.2019.07.012
unige:136981	10.1002/mp.14000
unige:136982	10.1002/mp.13936
unige:136983	10.1097/RLU.0000000000002954
unige:136985	10.1002/mp.14122
unige:136986	10.1007/s00259-020-04852-5
unige:136987	10.1007/s12350-020-02119-y
unige:136988	10.1016/j.media.2020.101718
unige:136989	10.1007/s11547-020-01169-z
unige:136990	10.1007/s12350-020-02109-0
unige:136991	10.1007/s11307-020-01487-8
unige:136992	10.13097/archive-ouverte/unige:136992
unige:136995	10.1016/S0580-9517(08)70090-4
unige:137003	10.3390/jcm9030830
unige:137008	10.5169/SEALS-740765
unige:137009	10.5169/SEALS-740763
unige:137010	10.5169/SEALS-39542
unige:137012	10.5169/SEALS-742050
unige:137013	10.5169/SEALS-742003
unige:137014	10.5169/SEALS-741126
unige:137019	10.1111/j.1469-8137.1992.tb01799.x
unige:137020	10.1051/agro:19921016
unige:137023	10.1051/agro:19921018
unige:137024	10.1093/treephys/15.5.281
unige:137025	10.2475/ajs.262.2.231
unige:137026	10.2307/25599657
unige:137030	10.21273/HORTSCI.31.2.240
unige:137031	10.1016/0379-6779(94)02951-T
unige:137032	10.1103/PhysRevB.51.8529
unige:137033	10.1007/BF01483872
unige:137034	10.1086/302790
unige:137035	10.1086/302706
unige:137036	10.1103/PhysRevLett.75.3166
unige:137041	10.1016/S0176-1617(11)81512-9
unige:137042	10.1016/S0176-1617(11)82179-6
unige:137044	10.1080/12538078.1994.10515184
unige:137049	10.1002/JPER.19-0447
unige:137050	10.1155/2019/8971036
unige:137051	10.3791/60272
unige:137052	10.1080/17453674.2020.1763566
unige:137053	10.1111/ajt.16062
unige:137054	10.1111/codi.15117
unige:137055	10.1007/s00384-020-03623-w
unige:137056	10.3390/cells9051311
unige:137059	10.1111/tri.13586
unige:137060	10.3390/cells9051243
unige:137061	10.3389/fneur.2020.00452
unige:137062	10.4414/smi.29.00280
unige:137063	10.1038/s41579-019-0187-4
unige:137064	10.1017/S0963180119000975
unige:137066	10.1007/s00198-020-05377-1
unige:137067	10.1016/j.bone.2020.115287
unige:137068	10.1016/j.bone.2020.115268
unige:137069	10.1002/jbmr.4022
unige:137070	10.1007/s00198-019-05195-0
unige:137071	10.1016/j.jocd.2019.03.004
unige:137072	10.1039/D0CC01571G
unige:137073	10.1039/D0SC02175J
unige:137074	10.1002/wer.1313
unige:137075	10.1111/1467-9566.13070
unige:137077	10.1080/13600818.2020.1770208
unige:137081	10.1007/978-3-658-27043-8_1
unige:137092	10.13097/archive-ouverte/unige:137092
unige:137094	10.13097/archive-ouverte/unige:137094
unige:137096	10.1016/j.pt.2020.05.001
unige:137098	10.1002/9781444395587
unige:137100	10.13097/archive-ouverte/unige:137100
unige:137103	10.1016/j.jormas.2020.03.020
unige:137107	10.1016/j.refiri.2019.01.003
unige:137110	10.1162/netn_a_00111
unige:137111	10.3389/fpsyt.2020.00230
unige:137116	10.1111/j.1467-9388.2009.00643_5.x
unige:137118	10.13097/archive-ouverte/unige:137118
unige:137121	10.1007/s10143-019-01172-7
unige:137131	10.1097/MD.0000000000020586
unige:137132	10.1007/s11606-020-05933-9
unige:137142	10.1074/mcp.RA120.001955
unige:137143	10.1088/1741-2552/ab8342
unige:137144	10.1002/elps.11501601197
unige:137145	10.1016/j.otc.2019.09.006
unige:137146	10.1063/5.0006093
unige:137147	10.1038/s41598-019-54605-0
unige:137148	10.1371/journal.pone.0228768
unige:137150	10.1080/13546805.2020.1734552
unige:137152	10.1007/s10459-020-09965-y
unige:137162	10.1016/j.wavemoti.2020.102610
unige:137163	10.1002/elps.1150140189
unige:137164	10.3390/jcm8091342
unige:137223	10.21037/hbsn.2019.10.20
unige:137245	10.1016/j.neuropharm.2020.107995
unige:137250	10.1093/schbul/sbaa020
unige:137251	10.1016/j.schres.2020.02.005
unige:137252	10.1097/SLA.0000000000004083
unige:137255	10.5169/SEALS-739083
unige:137256	10.1007/s12369-019-00524-z
unige:137257	10.1136/jitc-2019-000435
unige:137258	10.1097/IOP.0000000000001714
unige:137259	10.1063/1.5143316
unige:137260	10.1103/PhysRevLett.124.106402
unige:137261	10.1016/j.bja.2019.06.021
unige:137262	10.3390/ijms21113982
unige:137263	10.5169/SEALS-742846
unige:137264	10.13097/archive-ouverte/unige:137264
unige:137265	10.1097/ALN.0000000000002863
unige:137266	10.1002/glia.23808
unige:137267	10.1016/j.bja.2019.01.023
unige:137268	10.1152/ajplung.00227.2019
unige:137269	10.1111/pan.13589
unige:137270	10.1152/ajplung.00228.2019
unige:137271	10.1111/pan.13544
unige:137272	10.5169/SEALS-740796
unige:137273	10.1097/ANA.0000000000000554
unige:137274	10.1007/s00246-020-02368-1
unige:137275	10.13097/archive-ouverte/unige:137275
unige:137278	10.1093/eurheartj/ehz405
unige:137281	10.13097/archive-ouverte/unige:137281
unige:137282	10.1111/jcmm.15341
unige:137284	10.13097/archive-ouverte/unige:137284
unige:137286	10.5169/SEALS-741501
unige:137287	10.5169/SEALS-741500
unige:137288	10.5169/SEALS-740800
unige:137289	10.5169/SEALS-740799
unige:137290	10.5169/SEALS-740795
unige:137291	10.5169/SEALS-740794
unige:137292	10.5169/SEALS-742087
unige:137293	10.5169/SEALS-742072
unige:137294	10.5169/SEALS-741279
unige:137295	10.5169/seals-158837
unige:137296	10.5169/SEALS-741018
unige:137297	10.5169/SEALS-741008
unige:137298	10.5169/SEALS-741005
unige:137299	10.5169/SEALS-740997
unige:137300	10.5169/SEALS-742847
unige:137301	10.5169/SEALS-742465
unige:137302	10.5169/SEALS-742464
unige:137303	10.5169/SEALS-743103
unige:137304	10.5169/SEALS-743102
unige:137306	10.5169/SEALS-741578
unige:137307	10.5169/SEALS-741528
unige:137308	10.5169/SEALS-741503
unige:137309	10.1088/1367-2630/ab8aac
unige:137331	10.1183/13993003.01647-2019
unige:137332	10.1186/s13550-020-00650-0
unige:137333	10.1186/s12881-020-01028-8
unige:137334	10.1016/j.ajhg.2019.11.010
unige:137335	10.1186/s12882-020-01762-4
unige:137336	10.3389/fimmu.2019.01111
unige:137337	10.1002/art.40906
unige:137338	10.1016/S1879-8551(19)84394-4
unige:137339	10.1093/rheumatology/kez486
unige:137341	10.1024/0301-1526/a000834
unige:137342	10.1007/978-3-030-13895-0_86-1
unige:137343	10.1177/1708538120930470
unige:137345	10.1007/978-3-319-28537-5
unige:137347	10.21873/anticanres.14166
unige:137348	10.1097/ALN.0000000000002945
unige:137350	10.1038/s41598-020-61815-4
unige:137352	10.1136/archdischild-2019-317720
unige:137358	10.1002/cmdc.201800105
unige:137362	10.4337/9781781005026.00013
unige:137363	10.4337/9781783474684.00051
unige:137371	10.1186/s12874-019-0826-5
unige:137373	10.1038/s41598-019-50518-0
unige:137374	10.3389/fendo.2019.00179
unige:137377	10.3390/pharmaceutics12050439
unige:137379	10.3389/fendo.2019.00188
unige:137380	10.1038/s41598-020-66554-0
unige:137381	10.1186/s12884-019-2206-x
unige:137382	10.1371/journal.pone.0214232
unige:137383	10.1017/S239877230000917X
unige:137394	10.1007/978-3-319-90887-8_8
unige:137396	10.5169/seals-159022
unige:137398	10.5169/SEALS-739557
unige:137399	10.5169/seals-739556
unige:137400	10.5169/SEALS-739552
unige:137401	10.5169/SEALS-739990
unige:137402	10.5169/SEALS-739946
unige:137403	10.5169/SEALS-739286
unige:137404	10.5169/seals-742278
unige:137405	10.5169/SEALS-742887
unige:137406	10.5169/SEALS-742886
unige:137407	10.5169/SEALS-742874
unige:137408	10.5169/SEALS-742873
unige:137409	10.5169/SEALS-742488
unige:137410	10.5169/SEALS-742487
unige:137411	10.5169/SEALS-742343
unige:137412	10.5169/SEALS-742329
unige:137413	10.5169/SEALS-742323
unige:137414	10.5169/SEALS-742322
unige:137415	10.5169/SEALS-742317
unige:137416	10.5169/SEALS-742316
unige:137420	10.1016/j.marpolbul.2020.111352
unige:137422	10.1016/j.amp.2017.11.008
unige:137423	10.1111/bdi.12641
unige:137424	10.1016/j.isci.2020.101086
unige:137426	10.13097/archive-ouverte/unige:137426
unige:137427	10.1017/S027250370010326X
unige:137428	10.1016/j.marpetgeo.2020.104520
unige:137429	10.3390/ijms20092077
unige:137430	10.1017/amp.2019.204
unige:137431	10.1101/334755
unige:137432	10.1101/582049
unige:137433	10.1093/brain/awz319
unige:137435	10.1101/586263
unige:137436	10.1101/592717
unige:137437	10.1101/730879
unige:137438	10.1016/j.molcel.2019.12.007
unige:137439	10.1007/s00431-019-03406-8
unige:137441	10.1007/s10096-019-03593-0
unige:137442	10.1016/j.siny.2019.04.007
unige:137443	10.1080/0144235X.2020.1757942
unige:137444	10.1213/ANE.0000000000004032
unige:137445	10.1021/acschembio.0c00135
unige:137446	10.1002/glia.23546
unige:137447	10.1103/PhysRevLett.124.211102
unige:137448	10.1071/ENv17n4_FO
unige:137452	10.23736/S0390-5616.20.04945-0
unige:137454	10.13097/archive-ouverte/unige:137454
unige:137455	10.1080/0142159X.2019.1699235
unige:137520	10.13097/archive-ouverte/unige:137520
unige:137536	10.13097/archive-ouverte/unige:137536
unige:137591	10.1016/j.encep.2018.08.003
unige:137595	10.17184/eac.9782813003546
unige:137596	10.33058/seismo.20735
unige:137602	10.1063/5.0012363
unige:137607	10.1002/jmri.26958
unige:137608	10.5169/SEALS-742703
unige:137609	10.5169/SEALS-742702
unige:137613	10.1016/j.jpeds.2018.10.004
unige:137618	10.1101/590810
unige:137619	10.3389/feart.2020.00196
unige:137683	10.13097/archive-ouverte/unige:137683
unige:137685	10.13097/archive-ouverte/unige:137685
unige:137686	10.13097/archive-ouverte/unige:137686
unige:137687	10.13097/archive-ouverte/unige:137687
unige:137688	10.13097/archive-ouverte/unige:137688
unige:137698	10.1159/000493723
unige:137719	10.1055/s-0039-1691820
unige:137812	10.1016/j.lpm.2018.09.018
unige:137813	10.1007/s13555-019-00340-3
unige:137814	10.1016/j.jid.2019.01.021
unige:137818	10.1515/9783110628920
unige:137822	10.1111/exd.14059
unige:137970	10.1016/j.thromres.2019.08.012
unige:137978	10.1007/s10677-018-9956-9
unige:137982	10.1093/scan/nsaa004
unige:137983	10.1111/febs.15445
unige:137984	10.1186/s12915-020-00791-7
unige:137985	10.7554/eLife.56474
unige:137986	10.1007/978-1-0716-0732-9_12
unige:137989	10.1109/CLUSTER.2019.8890998
unige:137991	10.1051/0004-6361:200809633
unige:137992	10.1051/0004-6361/200913684
unige:137993	10.1051/0004-6361:20078095
unige:137994	10.1051/0004-6361/201117751
unige:137995	10.1080/17445760.2017.1337901
unige:138000	10.4414/smw.2020.20273
unige:138005	10.13097/archive-ouverte/unige:138005
unige:138006	10.13097/archive-ouverte/unige:138006
unige:138007	10.13097/archive-ouverte/unige:138007
unige:138010	10.13097/archive-ouverte/unige:138010
unige:138012	10.5194/isprs-archives-XLII-4-W10-113-2018
unige:138015	10.13097/archive-ouverte/unige:138015
unige:138016	10.13097/archive-ouverte/unige:138016
unige:138017	10.13097/archive-ouverte/unige:138017
unige:138073	10.1007/s11892-020-01316-w
unige:138077	10.1306/3d933b69-16b1-11d7-8645000102c1865d
unige:138078	10.5169/SEALS-739329
unige:138079	10.1016/j.jsames.2020.102707
unige:138129	10.13097/archive-ouverte/unige:138129
unige:138136	10.13097/archive-ouverte/unige:138136
unige:138139	10.24452/sjer.42.1.16
unige:138141	10.13097/archive-ouverte/unige:138141
unige:138142	10.13097/archive-ouverte/unige:138142
unige:138143	10.1177/0301006620928669
unige:138144	10.13097/archive-ouverte/unige:138144
unige:138145	10.14516/ete.248
unige:138146	10.1038/srep43005
unige:138147	10.1177/2472630316682338
unige:138148	10.1007/s10495-018-1462-y
unige:138149	10.1111/brv.12306
unige:138150	10.1007/s10495-017-1430-y
unige:138151	10.1007/s10456-017-9544-y
unige:138152	10.1007/s10495-020-01598-1
unige:138153	10.1007/s10456-017-9545-x
unige:138154	10.1016/j.vaccine.2018.03.064
unige:138155	10.1007/s10456-018-9627-4
unige:138156	10.1002/path.5152
unige:138157	10.1007/s10456-017-9551-z
unige:138158	10.1007/s10456-017-9576-3
unige:138159	10.1016/j.mrrev.2016.09.002
unige:138160	10.3390/cancers11121878
unige:138161	10.1016/j.jpba.2020.113198
unige:138162	10.1021/acs.analchem.0c01250
unige:138163	10.1021/acs.analchem.0c00282
unige:138164	10.1016/j.chroma.2020.461350
unige:138165	10.1039/D0TA04982D
unige:138166	10.13130/2039-4942/13681
unige:138167	10.21827/ijpp.5.35039
unige:138180	10.1001/jamadermatol.2020.1966
unige:138181	10.1016/j.jacc.2020.04.044
unige:138190	10.3389/fimmu.2019.01198
unige:138191	10.1016/j.knee.2020.04.025
unige:138192	10.1145/3276604.3276612
unige:138193	10.1007/978-3-030-01042-3_3
unige:138196	10.1016/j.ijrobp.2020.03.041
unige:138197	10.2196/11911
unige:138198	10.1111/cod.13230
unige:138202	10.1016/S0140-6736(20)31417-3
unige:138208	10.1007/s10143-019-01183-4
unige:138209	10.1146/annurev.cb.08.110192.000245
unige:138210	10.3389/fmicb.2019.00450
unige:138212	10.1007/BF00292715
unige:138214	10.1126/science.1387730
unige:138216	10.5169/SEALS-51805
unige:138218	10.5169/SEALS-52535
unige:138219	10.1016/j.sbi.2019.11.006
unige:138220	10.1093/glycob/cwz045
unige:138221	10.1016/j.gloplacha.2020.103250
unige:138222	10.1103/PhysRevB.101.195403
unige:138223	10.1126/sciadv.aaw6664
unige:138224	10.1038/s41467-020-16137-4
unige:138225	10.1021/acsami.0c05432
unige:138227	10.1039/D0SC01011A
unige:138228	10.3390/v11040374
unige:138229	10.1093/nar/gkz1000
unige:805	10.1063/1.2767538
unige:806	10.1097/WNR.0b013e3282f454c4
unige:807	10.1002/nbm.1144
unige:808	10.1111/j.1460-9592.2007.02383.x
unige:809	10.1016/j.pec.2007.10.006
unige:810	10.1016/j.dental.2007.12.004
unige:811	10.1080/03639040701484106
unige:812	10.1002/pbc.21090
unige:813	10.1088/0031-9155/53/3/008
unige:814	10.1016/j.ypmed.2007.08.016
unige:815	10.1093/protein/gzm079
unige:816	10.1017/S003329170700222X
unige:817	10.1159/000105541
unige:818	10.1167/iovs.07-0195
unige:819	10.1016/j.ejpb.2008.01.019
unige:820	10.1016/j.ejpb.2008.02.006
unige:821	10.1159/000106267
unige:822	10.1007/s00520-007-0339-3
