PMID	Title	Authors	Citation	First Author	Journal/Book	Publication Year	Create Date	PMCID	NIHMS ID	DATA_PUBMED	DOI	PUBMED	AOU	id	OPENALEX	DOI_OPENALEX	ID_OPENALEX	is_oa	oa_status	date_openalex	PMID_OPENALEX
36314088	[Diabetes and pancreatic cancer - When diabetes indicates a pancreatic cancer]	Moulin K, Gastaldi G, Serratrice J, Baroz F.	Rev Med Suisse. 2022 Oct 26;18(801):1994-1998. doi: 10.53738/REVMED.2022.18.801.1994.	Moulin K	Rev Med Suisse	2022	2022/10/31			0	10.53738/REVMED.2022.18.801.1994	1	0		0					0	0
36314091	[Osmotic demyelination syndrome and overly rapid correction of hyponatremia]	Grosjean A, Thieffry C, Marti C.	Rev Med Suisse. 2022 Oct 26;18(801):2012-2018. doi: 10.53738/REVMED.2022.18.801.2012.	Grosjean A	Rev Med Suisse	2022	2022/10/31			0	10.53738/REVMED.2022.18.801.2012	1	0		0					0	0
36314092	[Thiamin: Simply a vitamin?]	Silhadi S, Pinaud SÉ, Nendaz M, Stirnemann J.	Rev Med Suisse. 2022 Oct 26;18(801):2020-2023. doi: 10.53738/REVMED.2022.18.801.2020.	Silhadi S	Rev Med Suisse	2022	2022/10/31			0	10.53738/REVMED.2022.18.801.2020	1	0		0					0	0
36315920	Good tolerance of hyaluronic acid filler injections during the COVID-19 pandemic	Naouri M, Dahan S, Prost ALP, Coutant-Foulc P, Raimbault C, Cucurella F, Creusot M, Baspeyras M, Darchy M, Khallouf R, Cartier H, Baratte I, Dubois M, Laubach H; Groupe de Dermatologie Esthétique et Correctrice de la Société Française de Dermatologie (GDEC).	J Cosmet Dermatol. 2023 Feb;22(2):342-346. doi: 10.1111/jocd.15482. Epub 2022 Oct 31.	Naouri M	J Cosmet Dermatol	2023	2022/10/31			0	10.1111/JOCD.15482	1	0		0					0	0
36317770	Alcohol and cannabis consumption in patients with inflammatory bowel disease: prevalence, pattern of consumption and impact on the disease	Martinho-Grueber M, Kapoglou I, Bravo F, Sarraj R, Benz E, Restellini S, Biedermann L, Rogler G, Vavricka SR, Schoepfer A, Maillard MH, Michetti P, Brunner F, Clair C, Barry MP, Pittet V, von Känel R, Juillerat P.	Eur J Gastroenterol Hepatol. 2023 Jan 1;35(1):21-30. doi: 10.1097/MEG.0000000000002453. Epub 2022 Oct 26.	Martinho-Grueber M	Eur J Gastroenterol Hepatol	2023	2022/11/01	PMC9719838		0	10.1097/MEG.0000000000002453	1	0		0					0	0
36319517	Predicting Meningioma Resection Status: Use of Deep Learning	Akkurt BH, Wanderer S, Schwyzer L, Berberat J, Henssen DJHA, Sartoretti T, Sartoretti E, Musigmann M, Brokinkel B, Stummer W, Heindel W, Remonda L, Mannil M.	Acad Radiol. 2023 Jul;30(7):1232-1237. doi: 10.1016/j.acra.2022.10.004. Epub 2022 Oct 30.	Akkurt BH	Acad Radiol	2023	2022/11/01			0	10.1016/J.ACRA.2022.10.004	1	0		0					0	0
36320367	Imaging manifestations of von Hippel-Lindau disease: an illustrated guide focusing on abdominal manifestations	Fernandes DA, Mourão JLV, Duarte JÁ, Dalaqua M, Reis F, Caserta NMG.	Radiol Bras. 2022 Sep-Oct;55(5):317-323. doi: 10.1590/0100-3984.2021.0121-en.	Fernandes DA	Radiol Bras	2022	2022/11/02	PMC9620840		0	10.1590/0100-3984.2021.0121-EN	1	0		0					0	0
36320371	Idiopathic intracranial hypertension: an illustrated guide for the trainee radiologist	Savastano LB, Duarte JÁ, Bezerra T, Castro JTS, Dalaqua M, Reis F.	Radiol Bras. 2022 Sep-Oct;55(5):312-316. doi: 10.1590/0100-3984.2021.0091-en.	Savastano LB	Radiol Bras	2022	2022/11/02	PMC9620841		0	10.1590/0100-3984.2021.0091-EN	1	0		0					0	0
36322959	Early Extubation After Elective Infratentorial Craniotomy: Results of the International PRICE Survey	Gaudet JG, Levy CS, Jakus L, Goettel N, Meling TR, Quintard H.	J Neurosurg Anesthesiol. 2024 Jan 1;36(1):69-73. doi: 10.1097/ANA.0000000000000894. Epub 2022 Nov 3.	Gaudet JG	J Neurosurg Anesthesiol	2024	2022/11/02			0	10.1097/ANA.0000000000000894	1	0		0					0	0
36323488	Systematic literature review informing the 2022 EULAR recommendations for screening and prophylaxis of chronic and opportunistic infections in adults with autoimmune inflammatory rheumatic diseases	Fragoulis GE, Dey M, Zhao S, Schoones J, Courvoisier D, Galloway J, Hyrich KL, Nikiphorou E.	RMD Open. 2022 Nov;8(2):e002726. doi: 10.1136/rmdopen-2022-002726.	Fragoulis GE	RMD Open	2022	2022/11/02	PMC9639159		0	10.1136/RMDOPEN-2022-002726	1	0		0					0	0
36324647	Common Genetic Variation and Age of Onset of Anorexia Nervosa	Watson HJ, Thornton LM, Yilmaz Z, Baker JH, Coleman JRI, Adan RAH, Alfredsson L, Andreassen OA, Ask H, Berrettini WH, Boehnke M, Boehm I, Boni C, Buehren K, Bulant J, Burghardt R, Chang X, Cichon S, Cone RD, Courtet P, Crow S, Crowley JJ, Danner UN, de Zwaan M, Dedoussis G, DeSocio JE, Dick DM, Dikeos D, Dina C, Djurovic S, Dmitrzak-Weglarz M, Docampo-Martinez E, Duriez P, Egberts K, Ehrlich S, Eriksson JG, Escaramís G, Esko T, Estivill X, Farmer A, Fernández-Aranda F, Fichter MM, Föcker M, Foretova L, Forstner AJ, Frei O, Gallinger S, Giegling I, Giuranna J, Gonidakis F, Gorwood P, Gratacòs M, Guillaume S, Guo Y, Hakonarson H, Hauser J, Havdahl A, Hebebrand J, Helder SG, Herms S, Herpertz-Dahlmann B, Herzog W, Hinney A, Hübel C, Hudson JI, Imgart H, Jamain S, Janout V, Jiménez-Murcia S, Jones IR, Julià A, Kalsi G, Kaminská D, Kaprio J, Karhunen L, Kas MJH, Keel PK, Kennedy JL, Keski-Rahkonen A, Kiezebrink K, Klareskog L, Klump KL, Knudsen GPS, La Via MC, Le Hellard S, Leboyer M, Li D, Lilenfeld L, Lin B, Lissowska J, Luykx J, Magistretti P, Maj M, Marsal S, Marshall CR, Mattingsdal M, Meulenbelt I, Micali N, Mitchell KS, Monteleone AM, et al.	Biol Psychiatry Glob Open Sci. 2021 Sep 20;2(4):368-378. doi: 10.1016/j.bpsgos.2021.09.001. eCollection 2022 Oct.	Watson HJ	Biol Psychiatry Glob Open Sci	2021	2022/11/03	PMC9616394		0	10.1016/J.BPSGOS.2021.09.001	1	0		0					0	0
36326220	Financement de la réadaptation en Suisse : des plus et des moins…	Graf C, Zekry D, D'amelio P, Büla C.	Rev Med Suisse. 2022 Nov 2;18(802):2043-2044. doi: 10.53738/REVMED.2022.18.802.2043.	Graf C	Rev Med Suisse	2022	2022/11/03			0	10.53738/REVMED.2022.18.802.2043	1	0		0					0	0
36326225	[Ortho-geriatric rehabilitation: challenges and impact]	Mirlesse N, Nguyen KPDHQ, Graf C, Frangos E.	Rev Med Suisse. 2022 Nov 2;18(802):2067-2070. doi: 10.53738/REVMED.2022.18.802.2067.	Mirlesse N	Rev Med Suisse	2022	2022/11/03			0	10.53738/REVMED.2022.18.802.2067	1	0		0					0	0
36326228	Croquer la vie à pleines dents	Graindorge C.	Rev Med Suisse. 2022 Nov 2;18(802):2082. doi: 10.53738/REVMED.2022.18.802.2082.	Graindorge C	Rev Med Suisse	2022	2022/11/03			0	10.53738/REVMED.2022.18.802.2082	1	0		0					0	0
36326229	Discrimination ?	Luthy C.	Rev Med Suisse. 2022 Nov 2;18(802):2082-2083. doi: 10.53738/REVMED.2022.18.802.2082.	Luthy C	Rev Med Suisse	2022	2022/11/03			0	10.53738/REVMED.2022.18.802.2082	1	0		0					0	0
36327538	How many observations in the reference dataset are required to compute a consistent Gait Deviation Index & Gait Profile Score?	Pouliot-Laforte A, Franco Carvalho M, Bonnefoy-Mazure A, Armand S.	Gait Posture. 2023 Jan;99:51-53. doi: 10.1016/j.gaitpost.2022.10.012. Epub 2022 Oct 19.	Pouliot-Laforte A	Gait Posture	2023	2022/11/03			0	10.1016/J.GAITPOST.2022.10.012	1	0		0					0	0
36327730	Nanomechanical and structural study of Au(38) nanocluster Langmuir-Blodgett films using bimodal atomic force microscopy and X-ray reflectivity	Swierczewski M, Chenneviere A, Lee LT, Maroni P, Bürgi T.	J Colloid Interface Sci. 2023 Jan 15;630(Pt B):28-36. doi: 10.1016/j.jcis.2022.10.081. Epub 2022 Oct 21.	Swierczewski M	J Colloid Interface Sci	2023	2022/11/03			0	10.1016/J.JCIS.2022.10.081	1	0		0					0	0
36331799	Knee osteoarthritis and adverse health outcomes: an umbrella review of meta-analyses of observational studies	Veronese N, Honvo G, Bruyère O, Rizzoli R, Barbagallo M, Maggi S, Smith L, Sabico S, Al-Daghri N, Cooper C, Pegreffi F, Reginster JY.	Aging Clin Exp Res. 2023 Feb;35(2):245-252. doi: 10.1007/s40520-022-02289-4. Epub 2022 Nov 4.	Veronese N	Aging Clin Exp Res	2023	2022/11/04	PMC9895027		0	10.1007/S40520-022-02289-4	1	0		0					0	0
36333593	Accelerated Diffusion-Weighted MR Image Reconstruction Using Deep Neural Networks	Aamir F, Aslam I, Arshad M, Omer H.	J Digit Imaging. 2023 Feb;36(1):276-288. doi: 10.1007/s10278-022-00709-5. Epub 2022 Nov 4.	Aamir F	J Digit Imaging	2023	2022/11/05	PMC9984585		0	10.1007/S10278-022-00709-5	1	0		0					0	0
36334644	Swiss Evaluation Registry for Pediatric Infective Endocarditis (SERPIE) - Risk factors for complications in children and adolescents with infective endocarditis	Schuler SK, Crisinel PA, Joye R, Rohr M, Bressieux-Degueldre S, Glöckler M, Paioni P, Agyeman PKA, Knirsch W.	Int J Cardiol. 2023 Jan 1;370:463-471. doi: 10.1016/j.ijcard.2022.10.173. Epub 2022 Nov 2.	Schuler SK	Int J Cardiol	2023	2022/11/05			0	10.1016/J.IJCARD.2022.10.173	1	0		0					0	0
36336101	SFE-AFCE-SFMN 2022 consensus on the management of thyroid nodules: Synthesis and algorithms	Borson-Chazot F, Buffet C, Decaussin-Petrucci M, Cao CD, Drui D, Leboulleux S, Leenhardt L, Menegaux F, Pattou F, Lussey-Lepoutre C; SFE-AFCE-SFMN - 2022 Consensus.	Ann Endocrinol (Paris). 2022 Dec;83(6):440-453. doi: 10.1016/j.ando.2022.11.001. Epub 2022 Nov 4.	Borson-Chazot F	Ann Endocrinol (Paris)	2022	2022/11/06			0	10.1016/J.ANDO.2022.11.001	1	0		0					0	0
36336499	Corrigendum to 'Antibiotic exposure and adverse long-term health outcomes in children: A systematic review and meta-analysis' [Journal of Infection Volume 85, Issue 3 (2022) Pages 213-300]	Duong QA, Pittet LF, Curtis N, Zimmermann P.	J Infect. 2023 Jan;86(1):118. doi: 10.1016/j.jinf.2022.10.035. Epub 2022 Nov 3.	Duong QA	J Infect	2023	2022/11/06			0	10.1016/J.JINF.2022.10.035	1	0		0					0	0
36342163	Small Interfering RNA to Reduce Lipoprotein(a) in Cardiovascular Disease	O'Donoghue ML, Rosenson RS, Gencer B, López JAG, Lepor NE, Baum SJ, Stout E, Gaudet D, Knusel B, Kuder JF, Ran X, Murphy SA, Wang H, Wu Y, Kassahun H, Sabatine MS; OCEAN(a)-DOSE Trial Investigators.	N Engl J Med. 2022 Nov 17;387(20):1855-1864. doi: 10.1056/NEJMoa2211023. Epub 2022 Nov 6.	O'Donoghue ML	N Engl J Med	2022	2022/11/07			1	10.1056/NEJMOA2211023	1	0		0					0	0
36344614	The excess volatility puzzle explained by financial noise amplification from endogenous feedbacks	Wehrli A, Sornette D.	Sci Rep. 2022 Nov 7;12(1):18895. doi: 10.1038/s41598-022-20879-0.	Wehrli A	Sci Rep	2022	2022/11/07	PMC9640597		0	10.1038/S41598-022-20879-0	1	0		0					0	0
36346887	In vitro-transfusional model for red-blood-cell study: the advantage of lowering hematocrit	Längst E, Crettaz D, Delobel J, Renella R, Bardyn M, Turcatti G, Tissot JD, Prudent M.	Blood Transfus. 2023 Jul;21(4):277-288. doi: 10.2450/2022.0086-22. Epub 2022 Nov 4.	Längst E	Blood Transfus	2023	2022/11/08	PMC10335337		0	10.2450/2022.0086-22	1	0		0					0	0
36351500	Combining conventional tree-ring measurements with wood anatomy and strontium isotope analyses enables dendroprovenancing at the local scale	D'Andrea R, Corona C, Poszwa A, Belingard C, Domínguez-Delmás M, Stoffel M, Crivellaro A, Crouzevialle R, Cerbelaud F, Costa G, Paradis-Grenouillet S.	Sci Total Environ. 2023 Feb 1;858(Pt 3):159887. doi: 10.1016/j.scitotenv.2022.159887. Epub 2022 Nov 7.	D'Andrea R	Sci Total Environ	2023	2022/11/09			0	10.1016/J.SCITOTENV.2022.159887	1	0		0					0	0
36351757	Evaluation of 30-day mortality in patients undergoing gastrointestinal endoscopy in a tertiary hospital: a 3-year retrospective survey	Chatelanat O, Spahr L, Bichard P, Bochatay L, Goossens N, Bastid C, Frossard JL.	BMJ Open Gastroenterol. 2022 Nov;9(1):e000977. doi: 10.1136/bmjgast-2022-000977.	Chatelanat O	BMJ Open Gastroenterol	2022	2022/11/09	PMC9664299		0	10.1136/BMJGAST-2022-000977	1	0		0					0	0
36351814	Safety and Outcome of Revascularization Treatment in Patients With Acute Ischemic Stroke and COVID-19: The Global COVID-19 Stroke Registry	Marto JP, Strambo D, Ntaios G, Nguyen TN, Herzig R, Czlonkowska A, Demeestere J, Mansour OY, Salerno A, Wegener S, Baumgartner P, Cereda CW, Bianco G, Beyeler M, Arnold M, Carrera E, Machi P, Altersberger V, Bonati L, Gensicke H, Bolognese M, Peters N, Wetzel S, Magriço M, Ramos JN, Sargento-Freitas J, Machado R, Maia C, Machado E, Nunes AP, Ferreira P, Pinho E Melo T, Dias MC, Paula A, Correia MA, Castro P, Azevedo E, Albuquerque L, Alves JN, Ferreira-Pinto J, Meira T, Pereira L, Rodrigues M, Araujo AP, Rodrigues M, Rocha M, Pereira-Fonseca Â, Ribeiro L, Varela R, Malheiro S, Cappellari M, Zivelonghi C, Sajeva G, Zini A, Gentile M, Forlivesi S, Migliaccio L, Sessa M, La Gioia S, Pezzini A, Sangalli D, Zedde M, Pascarella R, Ferrarese C, Beretta S, Diamanti S, Schwarz G, Frisullo G, Marcheselli S, Seners P, Sabben C, Escalard S, Piotin M, Maïer B, Charbonnier G, Vuillier F, Legris L, Cuisenier P, Vodret FR, Marnat G, Liegey JS, Sibon I, Flottmann F, Broocks G, Gloyer NO, Bohmann FO, Schaefer JH, Nolte C, Audebert HJ, Siebert E, Sykora M, Lang W, Ferrari J, Mayer-Suess L, Knoflach M, Gizewski ER, Stolp J, Stolze LJ, Coutinho JM, Nederkoorn P, et al.	Neurology. 2023 Feb 14;100(7):e739-e750. doi: 10.1212/WNL.0000000000201537. Epub 2022 Nov 9.	Marto JP	Neurology	2023	2022/11/09	PMC9969910		1	10.1212/WNL.0000000000201537	1	0		0					0	0
36358397	Differentiation of Motor Speech Disorders through the Seven Deviance Scores from MonPaGe-2.0.s	Fougeron C, Kodrasi I, Laganaro M.	Brain Sci. 2022 Oct 29;12(11):1471. doi: 10.3390/brainsci12111471.	Fougeron C	Brain Sci	2022	2022/11/11	PMC9688649		0	10.3390/BRAINSCI12111471	1	0		0					0	0
36360802	Associations of Gait Speed, Cadence, Gait Stability Ratio, and Body Balance with Falls in Older Adults	Nascimento MM, Gouveia ÉR, Gouveia BR, Marques A, Martins F, Przednowek K, França C, Peralta M, Ihle A.	Int J Environ Res Public Health. 2022 Oct 26;19(21):13926. doi: 10.3390/ijerph192113926.	Nascimento MM	Int J Environ Res Public Health	2022	2022/11/11	PMC9655734		0	10.3390/IJERPH192113926	1	0		0					0	0
36367171	Prenatal magnetic resonance imaging of complex female genitourinary system abnormalities, what the fetal medicine specialist needs to know	Alamo L, Gengler C, Hanquinet S, Rougemont AL, Meuwly JY.	Prenat Diagn. 2023 Jan;43(1):84-94. doi: 10.1002/pd.6264. Epub 2022 Nov 23.	Alamo L	Prenat Diagn	2023	2022/11/11			0	10.1002/PD.6264	1	0		0					0	0
36368145	Impact of Sex on Clinical Outcomes in Patients undergoing Complex Percutaneous Coronary Angioplasty (from the e-ULTIMASTER Study)	Doolub G, Tonino PAL, Kedev S, Monségu J, Paradies V, Austin D, Spanó F, Roffi M, Fröbert O, von Birgelen C, Buchanan L, Mamas MA Prof; e-ULTIMASTER investigators.	Am J Cardiol. 2023 Jan 1;186:71-79. doi: 10.1016/j.amjcard.2022.10.023. Epub 2022 Nov 8.	Doolub G	Am J Cardiol	2023	2022/11/11			0	10.1016/J.AMJCARD.2022.10.023	1	0		0					0	0
36376189	Systematic review of topical interventions for the management of odour in patients with chronic or malignant fungating wounds	Gethin G, Vellinga A, McIntosh C, Sezgin D, Probst S, Murphy L, Carr P, Ivory J, Cunningham S, Oommen AM, Joshi L, Ffrench C.	J Tissue Viability. 2023 Feb;32(1):151-157. doi: 10.1016/j.jtv.2022.10.007. Epub 2022 Nov 9.	Gethin G	J Tissue Viability	2023	2022/11/14			0	10.1016/J.JTV.2022.10.007	1	0		0					0	0
36380312	Safety, efficacy, and pharmacokinetics of gremubamab (MEDI3902), an anti-Pseudomonas aeruginosa bispecific human monoclonal antibody, in P. aeruginosa-colonised, mechanically ventilated intensive care unit patients: a randomised controlled trial	Chastre J, François B, Bourgeois M, Komnos A, Ferrer R, Rahav G, De Schryver N, Lepape A, Koksal I, Luyt CE, Sánchez-García M, Torres A, Eggimann P, Koulenti D, Holland TL, Ali O, Shoemaker K, Ren P, Sauser J, Ruzin A, Tabor DE, Akhgar A, Wu Y, Jiang Y, DiGiandomenico A, Colbert S, Vandamme D, Coenjaerts F, Malhotra-Kumar S, Timbermont L, Oliver A, Barraud O, Bellamy T, Bonten M, Goossens H, Reisner C, Esser MT, Jafri HS; COMBACTE-MAGNET EVADE Study Group.	Crit Care. 2022 Nov 15;26(1):355. doi: 10.1186/s13054-022-04204-9.	Chastre J	Crit Care	2022	2022/11/15	PMC9666938		1	10.1186/S13054-022-04204-9	1	0		0					0	0
36382975	[Phage therapy for respiratory infections]	Mitropoulou G, Gijs PJ, Koutsokera A, Sauty A, Blanchon S, Csajka C, Brunet JF, Resch G, Guery B, Von Garnier C.	Rev Med Suisse. 2022 Nov 16;18(804):2150-2156. doi: 10.53738/REVMED.2022.18.804.2150.	Mitropoulou G	Rev Med Suisse	2022	2022/11/16			0	10.53738/REVMED.2022.18.804.2150	1	0		0					0	0
36383926	Radiotherapy or Surgery of the Axilla After a Positive Sentinel Node in Breast Cancer: 10-Year Results of the Randomized Controlled EORTC 10981-22023 AMAROS Trial	Bartels SAL, Donker M, Poncet C, Sauvé N, Straver ME, van de Velde CJH, Mansel RE, Blanken C, Orzalesi L, Klinkenbijl JHG, van der Mijle HCJ, Nieuwenhuijzen GAP, Veltkamp SC, van Dalen T, Marinelli A, Rijna H, Snoj M, Bundred NJ, Merkus JWS, Belkacemi Y, Petignat P, Schinagl DAX, Coens C, van Tienhoven G, van Duijnhoven F, Rutgers EJT.	J Clin Oncol. 2023 Apr 20;41(12):2159-2165. doi: 10.1200/JCO.22.01565. Epub 2022 Nov 16.	Bartels SAL	J Clin Oncol	2023	2022/11/16			0	10.1200/JCO.22.01565	1	0		0					0	0
36386306	First quantitative dosages: Strong correlations between non-5-HT(2)Rs serotonin receptors on normal human heart valves	Schussler O, Maroteaux L, Jashari R, Falcoz P, Alifano M, Lecarpentier Y, Launay JM.	Front Cardiovasc Med. 2022 Oct 25;9:897657. doi: 10.3389/fcvm.2022.897657. eCollection 2022.	Schussler O	Front Cardiovasc Med	2022	2022/11/17	PMC9641165		0	10.3389/FCVM.2022.897657	1	0		0					0	0
36396519	Enoxaparin for outpatients with COVID-19: 90-day results from the randomised, open-label, parallel-group, multinational, phase III OVID trial	Voci D, Götschi A, Held U, Bingisser R, Colucci G, Duerschmied D, Fumagalli RM, Gerber B, Hasse B, Keller DI, Konstantinides SV, Mach F, Rampini SK, Righini M, Robert-Ebadi H, Rosemann T, Roth-Zetzsche S, Sebastian T, Simon NR, Spirk D, Stortecky S, Vaisnora L, Kucher N, Barco S; OVID investigators.	Thromb Res. 2023 Jan;221:157-163. doi: 10.1016/j.thromres.2022.10.021. Epub 2022 Nov 12.	Voci D	Thromb Res	2023	2022/11/17	PMC9657896		0	10.1016/J.THROMRES.2022.10.021	1	0		0					0	0
36402246	Glucocorticoid-based pharmacotherapies preventing PTSD	Florido A, Velasco ER, Monari S, Cano M, Cardoner N, Sandi C, Andero R, Perez-Caballero L.	Neuropharmacology. 2023 Feb 15;224:109344. doi: 10.1016/j.neuropharm.2022.109344. Epub 2022 Nov 17.	Florido A	Neuropharmacology	2023	2022/11/19			0	10.1016/J.NEUROPHARM.2022.109344	1	0		0					0	0
36402496	Overall goal of Cognitive-Behavioral Therapy in Major Psychiatric Disorders and Suicidality: A Narrative Review	Serafini G, Costanza A, Aguglia A, Amerio A, Placenti V, Magnani L, Escelsior A, Sher L, Amore M.	Med Clin North Am. 2023 Jan;107(1):143-167. doi: 10.1016/j.mcna.2022.05.006. Epub 2022 Oct 28.	Serafini G	Med Clin North Am	2023	2022/11/19			0	10.1016/J.MCNA.2022.05.006	1	0		0					0	0
36403691	Occlusal adjustment of 3-unit tooth-supported fixed dental prostheses fabricated with complete-digital and -analog workflows: A crossover clinical trial	Karasan D, Sailer I, Lee H, Demir F, Zarauz C, Akca K.	J Dent. 2023 Jan;128:104365. doi: 10.1016/j.jdent.2022.104365. Epub 2022 Nov 17.	Karasan D	J Dent	2023	2022/11/20			0	10.1016/J.JDENT.2022.104365	1	0		0					0	0
36408127	Association of Attention-Deficit/Hyperactivity Disorder and Depression Polygenic Scores with Lithium Response: A Consortium for Lithium Genetics Study	Coombes BJ, Millischer V, Batzler A, Larrabee B, Hou L, Papiol S, Heilbronner U, Adli M, Akiyama K, Akula N, Amare AT, Ardau R, Arias B, Aubry JM, Backlund L, Bauer M, Baune BT, Bellivier F, Benabarre A, Bengesser S, Bhattacharjee AK, Cervantes P, Chen HC, Chillotti C, Cichon S, Clark SR, Colom F, Cruceanu C, Czerski PM, Dalkner N, Degenhardt F, Del Zompo M, DePaulo JR, Étain B, Falkai P, Ferensztajn-Rochowiak E, Forstner AJ, Frisen L, Gard S, Garnham JS, Goes FS, Grigoroiu-Serbanescu M, Grof P, Hashimoto R, Hauser J, Herms S, Hoffmann P, Jamain S, Jiménez E, Kahn JP, Kassem L, Kato T, Kelsoe JR, Kittel-Schneider S, König B, Kuo PH, Kusumi I, Laje G, Landén M, Lavebratt C, Leboyer M, Leckband SG, Maj M, Manchia M, Martinsson L, McCarthy MJ, McElroy SL, Mitchell PB, Mitjans M, Mondimore FM, Monteleone P, Nievergelt CM, Nöthen MM, Novák T, O'Donovan C, Osby U, Ozaki N, Pfennig A, Pisanu C, Potash JB, Reif A, Reininghaus E, Rietschel M, Rouleau GA, Rybakowski JK, Schalling M, Schofield PR, Schubert KO, Schweizer BW, Severino G, Shekhtman T, Shilling PD, Shimoda K, Simhandl C, Slaney CM, Squassina A, Stamm T, Stopkova P, Tortorella A, Turecki G, et al.	Complex Psychiatry. 2021 Dec;7(3-4):80-89. doi: 10.1159/000519707. Epub 2021 Nov 18.	Coombes BJ	Complex Psychiatry	2021	2022/11/21	PMC8740189		0	10.1159/000519707	1	0		0					0	0
36416516	Médecine de première ligne et Covid . Situation à Genève	Guessous I.	Rev Med Suisse. 2022 Nov 23;18(805):2249-2250. doi: 10.53738/REVMED.2022.18.805.2249.	Guessous I	Rev Med Suisse	2022	2022/11/23			0	10.53738/REVMED.2022.18.805.2249	1	0		0					0	0
36416521	Pandémie: quelle expertise de la première ligne la médecine générale peut-elle apporter?	Gilberg S, Guessous I.	Rev Med Suisse. 2022 Nov 23;18(805):2259. doi: 10.53738/REVMED.2022.18.805.2259.	Gilberg S	Rev Med Suisse	2022	2022/11/23			0	10.53738/REVMED.2022.18.805.2259	1	0		0					0	0
36417838	Life-course socioeconomic factors are associated with markers of epigenetic aging in a population-based study	Petrovic D, Carmeli C, Sandoval JL, Bodinier B, Chadeau-Hyam M, Schrempft S, Ehret G, Dhayat NA, Ponte B, Pruijm M, Vineis P, Gonseth-Nusslé S, Guessous I, McCrory C, Bochud M, Stringhini S.	Psychoneuroendocrinology. 2023 Jan;147:105976. doi: 10.1016/j.psyneuen.2022.105976. Epub 2022 Nov 17.	Petrovic D	Psychoneuroendocrinology	2023	2022/11/23			0	10.1016/J.PSYNEUEN.2022.105976	1	0		0					0	0
36418557	EPELI: a novel virtual reality task for the assessment of goal-directed behavior in real-life contexts	Seesjärvi E, Puhakka J, Aronen ET, Hering A, Zuber S, Merzon L, Kliegel M, Laine M, Salmi J.	Psychol Res. 2023 Sep;87(6):1899-1916. doi: 10.1007/s00426-022-01770-z. Epub 2022 Nov 23.	Seesjärvi E	Psychol Res	2023	2022/11/23	PMC10366028		0	10.1007/S00426-022-01770-Z	1	0		0					0	0
36426944	A Multi-Omics Approach Reveals Features That Permit Robust and Widespread Regulation of IFN-Inducible Antiviral Effectors	Göczi L, Csumita M, Horváth A, Nagy G, Póliska S, Pigni M, Thelemann C, Dániel B, Mianesaz H, Varga T, Sen K, Raghav SK, Schoggins JW, Nagy L, Acha-Orbea H, Meissner F, Reith W, Széles L.	J Immunol. 2022 Nov 15;209(10):1930-1941. doi: 10.4049/jimmunol.2200363.	Göczi L	J Immunol	2022	2022/11/25			0	10.4049/JIMMUNOL.2200363	1	0		0					0	0
36427176	Criteria Associated with Treatment Decisions in Juvenile Idiopathic Arthritis with a Focus on Ultrasonography: Results from the JIRECHO Cohort	Baydoun S, Jousse-Joulin S, Saraux A, Dusser-Benesty P, Borocco C, Galeotti C, Von Scheven A, Hofer M, Bader-Meunier B, Aeschlimann F, Breton S, Sparsa L, Carbasse A, Mouterde G, Rossi-Semerano L, Devauchelle-Pensec V.	Rheumatol Ther. 2023 Feb;10(1):225-238. doi: 10.1007/s40744-022-00512-2. Epub 2022 Nov 23.	Baydoun S	Rheumatol Ther	2023	2022/11/25	PMC9702887		0	10.1007/S40744-022-00512-2	1	0		0					0	0
36427513	Unveiling the incidences and trends of the neglected zoonosis cystic echinococcosis in Europe: a systematic review from the MEmE project	Casulli A, Abela-Ridder B, Petrone D, Fabiani M, Bobić B, Carmena D, Šoba B, Zerem E, Gargaté MJ, Kuzmanovska G, Calomfirescu C, Rainova I, Sotiraki S, Lungu V, Dezsényi B, Herrador Z, Karamon J, Maksimov P, Oksanen A, Millon L, Sviben M, Shkjezi R, Gjoni V, Akshija I, Saarma U, Torgerson P, Šnábel V, Antolová D, Muhovic D, Besim H, Chereau F, Belhassen García M, Chappuis F, Gloor S, Stoeckle M, Müllhaupt B, Manno V, Santoro A, Santolamazza F.	Lancet Infect Dis. 2023 Mar;23(3):e95-e107. doi: 10.1016/S1473-3099(22)00638-7. Epub 2022 Nov 22.	Casulli A	Lancet Infect Dis	2023	2022/11/25			0	10.1016/S1473-3099(22)00638-7	1	0		0					0	0
36428162	Erratum to 'Drug-Drug Interactions with Direct Oral Anticoagulants: Practical Recommendations for Clinicians' The American Journal of Medicine, Volume 134 (2021), Issue 8, 939-942	Terrier J, Gaspar F, Fontana P, Daali Y, Reny JL, Csajka C, Samer CF.	Am J Med. 2023 Feb;136(2):216-217. doi: 10.1016/j.amjmed.2022.11.001. Epub 2022 Nov 22.	Terrier J	Am J Med	2023	2022/11/25			0	10.1016/J.AMJMED.2022.11.001	1	0		0					0	0
