856_domain	date	DATA	BIOMED	discipline_clinical	discipline_basic	discipline_biology	discipline_pharma	discipline_affective	discipline_dentistry	discipline_medicine_general	discipline_neurosciences	FUNDER	FNS_FUNDER	EU_FUNDER
QUALITYSAFETY.BMJ.COM	2009	0	1	1	0	0	0	0	0	0	0	0	0	0
QUALITYSAFETY.BMJ.COM	2013	0	0	0	0	0	0	0	0	0	0	0	0	0
QUANTUM-JOURNAL.ORG	2017	0	0	0	0	0	0	0	0	0	0	1	1	0
QUANTUM-JOURNAL.ORG	2018	0	0	0	0	0	0	0	0	0	0	0	0	0
QUANTUM-JOURNAL.ORG	2019	0	0	0	0	0	0	0	0	0	0	0	0	0
QUANTUM-JOURNAL.ORG	2022	0	0	0	0	0	0	0	0	0	0	1	1	1
QUATERNAIRE.REVUES.ORG	2015	0	1	0	0	1	0	0	0	0	0	0	0	0
QUESTIONSDECLASSES.ORG	2020	0	0	0	0	0	0	0	0	0	0	0	0	0
QUESTIONSDECOMMUNICATION.REVUES.ORG	2012	0	0	0	0	0	0	0	0	0	0	0	0	0
QUESTIONSVIVES.REVUES.ORG	2010	0	0	0	0	0	0	0	0	0	0	0	0	0
QUESTIONSVIVES.REVUES.ORG	2012	0	0	0	0	0	0	0	0	0	0	0	0	0
QUESTIONSVIVES.REVUES.ORG	2014	0	0	0	0	0	0	0	0	0	0	0	0	0
QUINTESSENCE-PUBLISHING.COM	2018	0	0	0	0	0	0	0	0	0	0	0	0	0
QUINTESSENCE-PUBLISHING.COM	2021	0	3	0	0	0	0	0	3	0	0	0	0	0
QUINTESSENCE-PUBLISHING.COM	2023	0	1	1	0	0	0	0	0	0	0	0	0	0
QUINTPUB.COM	2008	0	2	0	0	0	0	0	2	0	0	0	0	0
QUINTPUB.COM	2009	0	2	0	0	0	0	0	2	0	0	0	0	0
QUINTPUB.COM	2011	0	1	1	0	0	0	0	1	0	0	0	0	0
QUINTPUB.COM	2017	0	0	0	0	0	0	0	0	0	0	0	0	0
QUINTPUB.COM	2021	0	2	0	0	0	0	0	2	0	0	0	0	0
QUINTPUB.COM	2022	0	1	0	0	0	0	0	1	0	0	0	0	0
R1.UFRRJ.BR	2014	0	0	0	0	0	0	0	0	0	0	1	1	0
RACO.CAT	2012	0	0	0	0	0	0	0	0	0	0	0	0	0
RACO.CAT	2021	0	1	1	0	0	0	0	0	0	0	0	0	0
RADIOGRAPHICS.RSNA.ORG	2010	0	1	1	0	0	0	0	0	0	0	0	0	0
RADIOGRAPHICS.RSNAJNLS.ORG	2008	0	1	1	0	0	0	0	0	0	0	0	0	0
RADIOLOGY.RSNA.ORG	2010	0	2	2	0	0	0	0	0	0	0	0	0	0
RADIOLOGY.RSNA.ORG	2012	0	1	1	0	0	0	0	0	0	0	0	0	0
RADIOLOGY.RSNAJNLS.ORG	2008	0	1	1	0	0	0	0	0	0	0	0	0	0
RADIOPROTECTION.ORG	2018	0	1	1	0	0	0	0	0	0	0	0	0	0
RAIRO-RO.ORG	2015	0	0	0	0	0	0	0	0	0	0	0	0	0
RAIRO-RO.ORG	2018	0	0	0	0	0	0	0	0	0	0	0	0	0
RAPPORTS-DU-COMITE-NATIONAL.CNRS.FR	2004	1	0	0	0	0	0	0	0	0	0	0	0	0
RAULI.CBS.DK	2014	0	0	0	0	0	0	0	0	0	0	0	0	0
RBAFS.ORG.BR	2018	0	0	0	0	0	0	0	0	0	0	0	0	0
RBEJ.COM	2009	0	1	1	0	0	0	0	0	0	0	0	0	0
RBHE.SBHE.ORG.BR	2008	0	0	0	0	0	0	0	0	0	0	0	0	0
RC.RCJOURNAL.COM	2018	1	2	2	0	0	0	0	0	0	0	0	0	0
RC.RCJOURNAL.COM	2019	0	1	1	0	0	0	0	0	0	0	0	0	0
RCPE.AC.UK	2013	0	1	1	0	0	0	0	0	0	0	0	0	0
RCSB.ORG	2021	3	3	0	3	0	0	0	0	0	0	3	3	0
RCSB.ORG	2022	1	1	0	0	0	1	0	0	0	0	1	1	0
RDCU.BE	2018	0	1	0	1	0	0	0	0	0	0	1	1	0
RDCU.BE	2020	0	1	1	0	0	0	0	0	0	0	1	1	0
RDCU.BE	2021	0	0	0	0	0	0	0	0	0	0	0	0	0
RDM.PENSEESAUVAGE.COM	1991	0	0	0	0	0	0	0	0	0	0	0	0	0
RDM.PENSEESAUVAGE.COM	1994	0	0	0	0	0	0	0	0	0	0	0	0	0
RDM.PENSEESAUVAGE.COM	1997	0	0	0	0	0	0	0	0	0	0	0	0	0
RDM.PENSEESAUVAGE.COM	1998	0	0	0	0	0	0	0	0	0	0	0	0	0
RDM.PENSEESAUVAGE.COM	2002	0	0	0	0	0	0	0	0	0	0	0	0	0
RDM.PENSEESAUVAGE.COM	2009	0	0	0	0	0	0	0	0	0	0	0	0	0
RDM.PENSEESAUVAGE.COM	2012	0	0	0	0	0	0	0	0	0	0	0	0	0
READCUBE.COM	2010	0	0	0	0	0	0	0	0	0	0	0	0	0
READER.DIGITALE-SAMMLUNGEN.DE	1873	0	0	0	0	0	0	0	0	0	0	0	0	0
RECHERCHE-QUALITATIVE.QC.CA	2013	0	0	0	0	0	0	0	0	0	0	0	0	0
RECHERCHE-QUALITATIVE.QC.CA	2015	0	0	0	0	0	0	0	0	0	0	0	0	0
RECHERCHE.UNIV-LYON2.FR	2012	0	0	0	0	0	0	0	0	0	0	0	0	0
RECHERCHEFORMATION.REVUES.ORG	2014	0	0	0	0	0	0	0	0	0	0	0	0	0
RECHERCHEFORMATION.REVUES.ORG	2017	0	0	0	0	0	0	0	0	0	0	0	0	0
RECHERCHES-EN-EDUCATION.NET	2010	0	0	0	0	0	0	0	0	0	0	0	0	0
RECHERCHES-EN-EDUCATION.NET	2011	0	0	0	0	0	0	0	0	0	0	0	0	0
RECHERCHES-EN-EDUCATION.NET	2012	0	0	0	0	0	0	0	0	0	0	0	0	0
RECHERCHES-EN-EDUCATION.NET	2013	0	0	0	0	0	0	0	0	0	0	0	0	0
RECHERCHES-EN-EDUCATION.NET	2015	0	0	0	0	0	0	0	0	0	0	0	0	0
RECHERCHES-EN-EDUCATION.NET	2017	0	0	0	0	0	0	0	0	0	0	0	0	0
RECHERCHESEDUCATIONS.REVUES.ORG	2013	0	0	0	0	0	0	0	0	0	0	0	0	0
RECHERCHESFEMINISTES.ULAVAL.CA	2018	0	0	0	0	0	0	0	0	0	0	0	0	0
RECHTSSOZIOLOGIE.INFO	2010	0	0	0	0	0	0	0	0	0	0	0	0	0
RECHTSTERMINOLOGIE.BE	2012	0	0	0	0	0	0	0	0	0	0	0	0	0
RECMA.ORG	2001	0	0	0	0	0	0	0	0	0	0	0	0	0
RECOSH.CRESH-RDC.ORG	2021	0	0	0	0	0	0	0	0	0	0	0	0	0
RECYT.FECYT.ES	2008	0	0	0	0	0	0	0	0	0	0	0	0	0
RECYT.FECYT.ES	2020	0	0	0	0	0	0	0	0	0	0	1	0	1
RECYT.FECYT.ES	2021	0	0	0	0	0	0	0	0	0	0	0	0	0
RECYT.FECYT.ES	2022	0	0	0	0	0	0	0	0	0	0	0	0	0
REDALYC.ORG	2018	1	0	0	0	0	0	0	0	0	0	0	0	0
REDCAP.ISTH.ORG	2019	1	1	1	0	0	0	0	0	0	0	0	0	0
REDCROSS.CH	2010	0	0	0	0	0	0	0	0	0	0	0	0	0
REDCROSSMUSEUM.CH	2023	0	1	0	0	0	0	1	0	0	0	0	0	0
REDGOLD.HYPOTHESES.ORG	2023	1	0	0	0	0	0	0	0	0	0	0	0	0
REDGOLD.HYPOTHESES.ORG	2024	0	0	0	0	0	0	0	0	0	0	0	0	0
REFERENCE-GLOBAL.COM	1999	0	0	0	0	0	0	0	0	0	0	0	0	0
REG-OBSERVATORY.ORG	2013	0	0	0	0	0	0	0	0	0	0	0	0	0
REGIONE.VDA.IT	2011	0	0	0	0	0	0	0	0	0	0	0	0	0
REGULATION.REVUES.ORG	2008	0	0	0	0	0	0	0	0	0	0	0	0	0
REGULATION.REVUES.ORG	2016	0	0	0	0	0	0	0	0	0	0	0	0	0
REHAB.JMIR.ORG	2023	0	1	1	0	0	0	0	0	0	0	1	0	1
REHAB.RESEARCH.VA.GOV	2003	0	1	1	0	0	0	0	0	0	0	0	0	0
REHAB.RESEARCH.VA.GOV	2005	0	1	1	0	0	0	0	0	0	0	0	0	0
REHAB.RESEARCH.VA.GOV	2008	0	1	1	0	0	0	0	0	0	0	0	0	0
REI.REVUES.ORG	2010	0	0	0	0	0	0	0	0	0	0	0	0	0
REI.REVUES.ORG	2014	0	0	0	0	0	0	0	0	0	0	0	0	0
REIMS-MS.FR	2007	0	0	0	0	0	0	0	0	0	0	0	0	0
REIMS-MS.FR	2010	0	0	0	0	0	0	0	0	0	0	0	0	0
REISO.ORG	2013	0	0	0	0	0	0	0	0	0	0	0	0	0
REISO.ORG	2019	1	0	0	0	0	0	0	0	0	0	0	0	0
REISO.ORG	2022	0	1	1	0	0	0	0	0	0	0	0	0	0
RELA.EP.LIU.SE	2022	0	0	0	0	0	0	0	0	0	0	0	0	0
RELIGIONSKUNDE.CH	2016	0	0	0	0	0	0	0	0	0	0	0	0	0
REMEDYPUBLICATIONS.COM	2018	0	1	1	0	0	0	0	0	0	0	0	0	0
REMMM.REVUES.ORG	2015	0	0	0	0	0	0	0	0	0	0	0	0	0
REMOTE-SENSING.ROUTLEDGE.COM	2005	0	1	0	0	1	0	0	0	0	0	0	0	0
RENCONTREAAU.HYPOTHESES.ORG	2023	0	0	0	0	0	0	0	0	0	0	0	0	0
REP.BIOSCIENTIFICA.COM	2022	0	1	0	1	0	0	0	0	0	0	1	1	0
REPERES.REVUES.ORG	2012	0	0	0	0	0	0	0	0	0	0	0	0	0
REPERES.REVUES.ORG	2014	0	0	0	0	0	0	0	0	0	0	0	0	0
REPORT.IPCC.CH	2018	0	0	0	0	0	0	0	0	0	0	0	0	0
REPOSITORI.UPF.EDU	2016	0	0	0	0	0	0	0	0	0	0	0	0	0
REPOSITORIO.COMILLAS.EDU	2017	0	0	0	0	0	0	0	0	0	0	0	0	0
REPOSITORIODATASHARINGFAPESP.USPDIGITAL.USP.BR	2021	1	1	1	0	0	0	0	0	0	0	0	0	0
REPOSITORIOS.UFPE.BR	2014	0	0	0	0	0	0	0	0	0	0	0	0	0
REPOSITORIOS.UFPE.BR	2015	0	0	0	0	0	0	0	0	0	0	0	0	0
REPRODUCTIVE-HEALTH-JOURNAL.BIOMEDCENTRAL.COM	2020	0	1	1	0	0	0	0	0	0	0	0	0	0
REPRODUCTIVE-HEALTH-JOURNAL.BIOMEDCENTRAL.COM	2021	0	1	1	0	0	0	0	0	0	0	0	0	0
REPRODUCTIVE-HEALTH-JOURNAL.BIOMEDCENTRAL.COM	2022	0	1	1	0	0	0	0	0	0	0	1	1	0
RESEARCH-PUBLISHING.NET	2013	0	0	0	0	0	0	0	0	0	0	0	0	0
RESEARCH-PUBLISHING.NET	2021	0	0	0	0	0	0	0	0	0	0	0	0	0
RESEARCH.ED.AC.UK	2019	0	1	1	0	0	0	0	0	0	0	0	0	0
RESEARCH.GSD.HARVARD.EDU	2019	0	0	0	0	0	0	0	0	0	0	0	0	0
RESEARCH.VU.NL	2022	0	1	1	0	0	0	0	0	0	0	1	1	1
RESEARCHGATE.NET	1971	0	0	0	0	0	0	0	0	0	0	0	0	0
RESEARCHGATE.NET	1991	0	0	0	0	0	0	0	0	0	0	0	0	0
RESEARCHGATE.NET	1994	0	0	0	0	0	0	0	0	0	0	0	0	0
RESEARCHGATE.NET	1995	0	0	0	0	0	0	0	0	0	0	0	0	0
RESEARCHGATE.NET	1996	0	0	0	0	0	0	0	0	0	0	0	0	0
RESEARCHGATE.NET	1997	0	0	0	0	0	0	0	0	0	0	0	0	0
RESEARCHGATE.NET	1998	0	0	0	0	0	0	0	0	0	0	0	0	0
RESEARCHGATE.NET	1999	0	0	0	0	0	0	0	0	0	0	0	0	0
RESEARCHGATE.NET	2000	0	0	0	0	0	0	0	0	0	0	0	0	0
RESEARCHGATE.NET	2001	0	0	0	0	0	0	0	0	0	0	0	0	0
RESEARCHGATE.NET	2002	0	0	0	0	0	0	0	0	0	0	0	0	0
RESEARCHGATE.NET	2003	0	0	0	0	0	0	0	0	0	0	0	0	0
RESEARCHGATE.NET	2004	0	0	0	0	0	0	0	0	0	0	0	0	0
RESEARCHGATE.NET	2005	0	0	0	0	0	0	0	0	0	0	0	0	0
RESEARCHGATE.NET	2006	0	0	0	0	0	0	0	0	0	0	0	0	0
RESEARCHGATE.NET	2007	0	0	0	0	0	0	0	0	0	0	0	0	0
RESEARCHGATE.NET	2009	0	0	0	0	0	0	0	0	0	0	0	0	0
RESEARCHGATE.NET	2010	0	0	0	0	0	0	0	0	0	0	0	0	0
RESEARCHGATE.NET	2011	0	0	0	0	0	0	0	0	0	0	0	0	0
RESEARCHGATE.NET	2012	0	1	0	0	0	0	1	0	0	0	1	1	0
RESEARCHGATE.NET	2013	0	0	0	0	0	0	0	0	0	0	0	0	0
RESEARCHGATE.NET	2014	0	0	0	0	0	0	0	0	0	0	0	0	0
RESEARCHGATE.NET	2015	0	0	0	0	0	0	0	0	0	0	0	0	0
RESEARCHGATE.NET	2017	0	0	0	0	0	0	0	0	0	0	0	0	0
RESEARCHGATE.NET	2018	0	0	0	0	0	0	0	0	0	0	0	0	0
RESEARCHGATE.NET	2019	1	1	1	0	0	0	0	0	0	0	1	1	0
RESEARCHGATE.NET	2020	0	1	1	0	0	0	0	0	0	0	1	1	0
RESEARCHINPSYCHOTHERAPY.ORG	2018	0	1	1	0	0	0	0	0	0	0	0	0	0
RESEARCHINTEGRITYJOURNAL.BIOMEDCENTRAL.COM	2023	0	1	1	0	0	0	0	0	0	0	0	0	0
RESEARCHPROTOCOLS.ORG	2015	0	0	0	0	0	0	0	0	0	0	1	1	0
RESEARCHPROTOCOLS.ORG	2019	0	1	1	1	0	0	0	0	0	0	0	0	0
RESEARCHPROTOCOLS.ORG	2020	0	3	3	0	0	0	0	0	1	0	0	0	0
RESEARCHPROTOCOLS.ORG	2021	0	6	4	0	0	2	0	0	0	0	1	1	0
RESEARCHPROTOCOLS.ORG	2023	0	1	1	0	0	0	0	0	0	0	0	0	0
RESEARCHPROTOCOLS.ORG	2024	0	2	2	0	0	0	0	0	1	0	0	0	0
RESEARCHSQUARE.COM	2022	0	0	0	0	0	0	0	0	0	0	0	0	0
RESEARCHSQUARE.COM	2023	0	1	1	0	0	0	0	0	0	0	1	1	1
RESEAU-CANOPE.FR	2020	0	0	0	0	0	0	0	0	0	0	0	0	0
RESEAU-TERRA.EU	2008	0	0	0	0	0	0	0	0	0	0	0	0	0
RESHARE.UKDATASERVICE.AC.UK	2022	1	1	1	0	0	0	0	0	0	0	0	0	0
RESPIRATORY-RESEARCH.BIOMEDCENTRAL.COM	2020	0	2	2	0	0	0	0	0	0	0	1	1	0
RESPIRATORY-RESEARCH.BIOMEDCENTRAL.COM	2021	0	2	2	0	0	0	0	0	0	0	0	0	0
RESPIRATORY-RESEARCH.BIOMEDCENTRAL.COM	2022	0	2	2	1	0	0	0	0	0	0	1	1	0
RESPIRATORY-RESEARCH.BIOMEDCENTRAL.COM	2023	0	1	1	0	0	0	0	0	0	0	0	0	0
RESPIRATORY-RESEARCH.COM	2008	0	1	1	0	0	0	0	0	0	0	0	0	0
RESPONSABLE.UNIGE.CH	2009	0	0	0	0	0	0	0	0	0	0	0	0	0
RESSI.CH	2015	0	0	0	0	0	0	0	0	0	0	0	0	0
RESSI.CH	2018	0	0	0	0	0	0	0	0	0	0	0	0	0
RESSI.CH	2019	0	0	0	0	0	0	0	0	0	0	0	0	0
RESSOURCES.CRETEIL.IUFM.FR	2014	0	0	0	0	0	0	0	0	0	0	0	0	0
RETRO.ERUDIT.ORG	2016	0	0	0	0	0	0	0	0	0	0	0	0	0
RETRO.ERUDIT.ORG	2017	0	0	0	0	0	0	0	0	0	0	0	0	0
RETRO.SEALS.CH	1987	0	0	0	0	0	0	0	0	0	0	1	1	0
RETRO.SEALS.CH	1994	0	0	0	0	0	0	0	0	0	0	0	0	0
RETRO.SEALS.CH	2000	0	0	0	0	0	0	0	0	0	0	0	0	0
RETRO.SEALS.CH	2004	0	0	0	0	0	0	0	0	0	0	0	0	0
RETRO.SEALS.CH	2008	0	0	0	0	0	0	0	0	0	0	0	0	0
RETRO.SEALS.CH	2009	0	0	0	0	0	0	0	0	0	0	0	0	0
RETRO.SEALS.CH	2010	0	0	0	0	0	0	0	0	0	0	0	0	0
RETSSA-CI.COM	2020	0	0	0	0	0	0	0	0	0	0	0	0	0
REV-MAL-RESPIR.COM	2002	0	1	1	0	0	0	0	0	0	0	0	0	0
REVEL.INF.BR	2016	0	0	0	0	0	0	0	0	0	0	0	0	0
REVEL.INF.BR	2020	0	0	0	0	0	0	0	0	0	0	0	0	0
REVISTA.FCT.UNESP.BR	2013	0	0	0	0	0	0	0	0	0	0	0	0	0
REVISTA.UEG.BR	2014	0	0	0	0	0	0	0	0	0	0	1	1	0
REVISTACHIRURGIA.RO	2022	0	1	0	0	0	0	0	0	1	0	0	0	0
REVISTADECHIMIE.RO	2017	0	0	0	0	0	0	0	0	0	0	0	0	0
REVISTAESCOLA.ABRIL.COM.BR	2012	0	0	0	0	0	0	0	0	0	0	0	0	0
REVISTAHORIZONTES.USF.EDU.BR	2014	0	0	0	0	0	0	0	0	0	0	0	0	0
REVISTALATINOAMERICANADEPSICOLOGIA.KONRADLORENZ.EDU.CO	2020	0	0	0	0	0	0	0	0	0	0	0	0	0
REVISTALENGUAJE.UNIVALLE.EDU.CO	2010	0	0	0	0	0	0	0	0	0	0	0	0	0
REVISTAMEDICINACINE.USAL.ES	2006	0	0	0	0	0	0	0	0	0	0	0	0	0
REVISTAS.MARILIA.UNESP.BR	2015	0	0	0	0	0	0	0	0	0	0	0	0	0
REVISTAS.PUCSP.BR	1996	0	0	0	0	0	0	0	0	0	0	0	0	0
REVISTAS.PUCSP.BR	1998	0	0	0	0	0	0	0	0	0	0	0	0	0
REVISTAS.PUCSP.BR	2011	0	0	0	0	0	0	0	0	0	0	0	0	0
REVISTAS.PUCSP.BR	2015	0	0	0	0	0	0	0	0	0	0	0	0	0
REVISTAS.PUCSP.BR	2020	0	0	0	0	0	0	0	0	0	0	0	0	0
REVISTAS.UA.PT	2013	0	0	0	0	0	0	0	0	0	0	1	1	0
REVISTAS.UFG.BR	2012	0	0	0	0	0	0	0	0	0	0	0	0	0
REVISTAS.UFPR.BR	2016	0	0	0	0	0	0	0	0	0	0	0	0	0
REVISTAS.UM.ES	2003	0	0	0	0	0	0	0	0	0	0	0	0	0
REVISTAS.UNIANDES.EDU.CO	2022	0	0	0	0	0	0	0	0	0	0	0	0	0
REVISTAS.UNISINOS.BR	2004	0	0	0	0	0	0	0	0	0	0	0	0	0
REVISTAS.UNISINOS.BR	2015	0	0	0	0	0	0	0	0	0	0	0	0	0
REVISTAS.UNISINOS.BR	2016	0	0	0	0	0	0	0	0	0	0	0	0	0
REVISTAS.UNLP.EDU.AR	2014	0	0	0	0	0	0	0	0	0	0	0	0	0
REVISTAS.USAL.ES	2017	0	0	0	0	0	0	0	0	0	0	0	0	0
REVISTASEUG.UGR.ES	2005	0	0	0	0	0	0	0	0	0	0	0	0	0
REVISTASINVESTIGACION.UNMSM.EDU.PE	2021	0	0	0	0	0	0	0	0	0	0	0	0	0
REVISTES.EAPC.GENCAT.CAT	2020	0	0	0	0	0	0	0	0	0	0	0	0	0
REVISTES.UAB.CAT	2013	0	0	0	0	0	0	0	0	0	0	0	0	0
REVISTES.UAB.CAT	2015	0	0	0	0	0	0	0	0	0	0	0	0	0
REVISTES.UAB.CAT	2022	0	0	0	0	0	0	0	0	0	0	0	0	0
REVISTES.UB.EDU	2012	0	0	0	0	0	0	0	0	0	0	0	0	0
REVMED.CH	2000	0	31	30	2	0	0	0	0	0	0	0	0	0
REVMED.CH	2001	0	14	14	0	0	0	0	0	0	0	0	0	0
REVMED.CH	2002	0	15	15	1	0	0	0	0	0	0	0	0	0
REVMED.CH	2003	0	11	11	1	0	0	0	0	0	0	0	0	0
REVMED.CH	2004	0	12	12	0	0	0	0	0	0	0	0	0	0
REVMED.CH	2005	0	20	20	4	0	0	0	0	0	0	0	0	0
REVMED.CH	2006	0	22	22	1	0	1	0	0	0	0	0	0	0
REVMED.CH	2007	0	27	27	3	0	0	0	0	0	0	0	0	0
REVMED.CH	2008	0	11	11	0	0	0	0	0	0	0	0	0	0
REVMED.CH	2009	0	9	9	0	0	0	0	0	0	0	0	0	0
REVMED.CH	2010	0	9	9	0	0	0	0	0	0	0	0	0	0
REVMED.CH	2011	0	11	11	0	0	0	0	0	0	0	0	0	0
REVMED.CH	2012	0	7	7	0	0	0	0	0	0	0	0	0	0
REVMED.CH	2013	0	9	9	0	0	0	0	0	0	0	0	0	0
REVMED.CH	2014	0	57	57	1	0	0	0	0	1	0	0	0	0
REVMED.CH	2015	0	29	29	3	0	0	0	0	0	0	0	0	0
REVMED.CH	2016	0	15	15	0	0	0	0	0	0	0	0	0	0
REVMED.CH	2017	0	16	16	0	0	0	0	0	0	0	0	0	0
REVMED.CH	2018	0	56	55	4	0	0	0	1	0	0	0	0	0
REVMED.CH	2019	0	70	69	1	0	0	0	0	1	0	0	0	0
REVMED.CH	2020	0	81	76	7	0	0	1	0	3	0	0	0	0
REVMED.CH	2021	0	92	91	7	0	1	0	0	4	0	1	1	0
REVMED.CH	2022	0	95	92	5	0	1	0	0	8	0	0	0	0
REVMED.CH	2023	0	80	76	7	0	2	0	0	3	0	0	0	0
REVMED.CH	2024	0	16	15	0	0	0	0	0	3	0	0	0	0
REVUE-CAMBOUIS.ORG	2021	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUE-CONFERENCE.COM	2015	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUE-EDUCATEUR.CH	2015	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUE-EMULATIONS.NET	2015	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUE-EMULATIONS.NET	2016	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUE-ETUDESINTERNATIONALES.ULAVAL.CA	2014	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUE-ETUDESINTERNATIONALES.ULAVAL.CA	2016	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUE-EXIL.COM	2012	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUE-GLAD.ORG	2018	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUE-INTERROGATIONS.ORG	2013	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUE-KLESIS.ORG	2008	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUE-KLESIS.ORG	2013	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUE-MATHEMATIQUES.CH	2018	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUE-MATHEMATIQUES.CH	2019	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUE-MEDIATIONS.TELUQ.CA	2018	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUE-MEDIATIONS.TELUQ.CA	2021	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUE-TEXTIMAGE.COM	2014	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUE-TEXTO.NET	2005	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUE-TEXTO.NET	2008	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUE-TEXTO.NET	2009	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUE-TICE.INFO	2005	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUE-TRAVERSE.CH	2022	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUE-URBANITES.FR	2014	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUE-URBANITES.FR	2015	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUE-URBANITES.FR	2017	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUE.ALARMER.ORG	2022	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUE.LEEE.ONLINE	2019	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUE.LEEE.ONLINE	2020	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUE.LEEE.ONLINE	2021	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUE.LEEE.ONLINE	2022	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUE.MEDHYG.CH	2003	0	1	0	0	1	0	0	0	0	0	0	0	0
REVUE.MEDHYG.CH	2006	0	2	2	0	0	0	0	0	0	0	0	0	0
REVUEDEGERIATRIE.FR	2003	0	1	1	0	0	0	0	0	0	0	0	0	0
REVUEDEGERIATRIE.FR	2008	0	1	1	0	0	0	0	0	0	0	0	0	0
REVUEDESHEP.CH	2006	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUEDESHEP.CH	2009	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUEDESHEP.CH	2010	0	1	0	0	0	0	0	0	1	0	0	0	0
REVUEDESHEP.CH	2012	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUEDESHEP.CH	2014	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUEDESHEP.CH	2015	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUEDESHEP.CH	2016	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUEDESHEP.CH	2017	0	0	0	0	0	0	0	0	0	0	1	1	0
REVUEDESHEP.CH	2019	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUEDESHEP.CH	2020	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUEDIDACTIQUE.UQAM.CA	2020	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUEEDUCATIONFORMATION.BE	2018	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUEEDUCATIONFORMATION.BE	2019	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUEGEF.ORG	2017	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUEGEF.ORG	2018	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUEGEF.ORG	2019	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUEGEF.ORG	2020	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUEMILIEUX.ORG	2018	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUEOBSERVATOIRE.BE	2000	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUES.DROZ.ORG	2023	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUES.IMIST.MA	2023	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUES.UQAC.CA	2022	0	0	0	0	0	0	0	0	0	0	0	0	0
REVUEVITIARBOHORTI.CH	2020	0	0	0	0	0	0	0	0	0	0	0	0	0
RFDI.ORG	1997	0	0	0	0	0	0	0	0	0	0	0	0	0
RFDI.ORG	2011	0	1	0	0	0	0	1	0	0	0	0	0	0
RFG.REVUESONLINE.COM	2008	0	0	0	0	0	0	0	0	0	0	0	0	0
RFG.REVUESONLINE.COM	2009	0	0	0	0	0	0	0	0	0	0	0	0	0
RFMV.FR	2019	0	0	0	0	0	0	0	0	0	0	0	0	0
RFP.REVUES.ORG	2006	0	0	0	0	0	0	0	0	0	0	0	0	0
RFP.REVUES.ORG	2007	0	0	0	0	0	0	0	0	0	0	0	0	0
RFP.REVUES.ORG	2011	0	0	0	0	0	0	0	0	0	0	0	0	0
RFSIC.REVUES.ORG	2015	0	0	0	0	0	0	0	0	0	0	0	0	0
RGA.REVUES.ORG	2009	0	0	0	0	0	0	0	0	0	0	1	1	0
RGA.REVUES.ORG	2011	0	0	0	0	0	0	0	0	0	0	2	2	0
RGA.REVUES.ORG	2012	0	0	0	0	0	0	0	0	0	0	0	0	0
